277	1	4908
278	0	4669
278	1	1861
279	2	2641
280	2	3732
281	0	2744
281	1	3708
282	2	33
283	2	1449
284	0	1030
284	1	4192
285	0	4477
285	1	2559
286	2	74
287	0	1960
287	1	4614
288	2	2704
289	2	3383
290	0	1942
290	1	1139
291	0	2744
291	1	4203
292	2	1019
293	0	4341
293	1	1611
294	0	4669
294	1	3127
295	2	1940
296	0	4958
296	1	4908
297	2	1319
298	0	115
298	1	1331
299	0	2039
299	1	1352
300	2	210
301	2	874
302	0	4669
302	1	3061
303	0	2711
303	1	4713
304	0	115
304	1	3286
305	0	1839
305	1	3156
306	2	1661
307	2	4044
308	2	2294
309	2	1171
310	2	2609
311	2	3512
312	2	3613
313	0	1548
313	1	3631
314	0	1153
314	1	4192
315	0	4669
315	1	347
316	2	690
317	2	2420
318	0	115
318	1	2559
319	0	1548
319	1	1322
320	0	612
320	1	1057
321	0	4477
321	1	1338
322	0	609
322	1	4192
323	0	115
323	1	808
324	0	4341
324	1	3698
325	2	2778
326	2	155
327	0	1337
327	1	846
328	0	2711
328	1	1915
329	2	2942
330	0	4669
330	1	2897
331	0	1968
331	1	4908
332	0	3137
332	1	1190
333	0	1942
333	1	5164
334	0	1030
334	1	631
335	0	1942
335	1	2806
336	0	1902
336	1	3266
337	0	2204
337	1	3156
338	0	4341
338	1	3834
339	0	1548
339	1	2521
340	2	4076
341	0	1902
341	1	80
342	0	4671
342	1	4919
343	0	3947
343	1	600
344	0	4477
344	1	2806
345	0	2743
345	1	4614
346	2	1726
347	2	3648
348	2	3544
349	0	2440
349	1	3094
350	2	4458
351	2	4743
352	0	1153
352	1	4908
353	0	2124
353	1	1352
354	2	1921
355	0	1839
355	1	686
356	2	2540
357	0	2841
357	1	4236
358	0	4158
358	1	1611
359	2	1715
360	2	4668
361	0	1152
361	1	2320
362	2	3427
363	2	951
364	2	2740
365	2	3149
366	2	3107
367	2	2664
368	2	1308
369	2	2979
370	0	4671
370	1	3062
371	2	2164
372	0	3842
372	1	3698
373	0	1902
373	1	3698
374	2	3703
375	2	3987
376	0	3443
376	1	1611
377	0	2744
377	1	3127
378	2	1801
379	2	1953
380	0	2801
380	1	4908
381	0	1152
381	1	4001
382	2	1645
383	0	3137
383	1	3964
384	0	1942
384	1	4861
385	0	965
385	1	1425
386	0	591
386	1	1338
387	2	3267
388	0	3137
388	1	1498
389	0	1254
389	1	1139
390	2	593
391	0	4669
391	1	2190
392	0	770
392	1	1331
393	2	4832
394	0	1580
394	1	631
395	2	3659
396	2	2872
397	2	2356
398	0	1548
398	1	4666
399	2	738
400	0	432
400	1	1352
401	2	4961
402	0	1548
402	1	1057
403	2	624
404	0	997
404	1	3834
405	2	995
406	2	4448
407	0	4167
407	1	4861
408	2	2334
409	2	1632
410	0	436
410	1	1611
411	0	850
411	1	2320
412	0	4669
412	1	4430
413	0	376
413	1	5075
414	0	1548
414	1	3062
415	2	1871
416	0	1152
416	1	3708
417	0	2118
417	1	600
418	2	1544
419	2	2057
420	2	3329
421	0	4669
421	1	560
422	0	799
422	1	2320
423	2	2353
424	0	2744
424	1	1861
425	0	4477
425	1	631
426	0	770
426	1	4602
427	2	3861
428	0	669
428	1	4713
429	0	799
429	1	600
430	2	2328
431	0	4669
431	1	1794
432	2	2693
433	0	2744
433	1	3867
434	2	1793
435	0	591
435	1	3286
436	2	4835
437	2	53
438	0	2711
438	1	1242
439	0	1942
439	1	1915
440	0	1835
440	1	631
441	2	2097
442	0	2711
442	1	3094
443	0	2871
443	1	631
444	0	2043
444	1	3156
445	0	1896
445	1	1915
446	0	1960
446	1	846
447	2	4845
448	2	3517
449	2	2094
450	2	4166
451	0	2711
451	1	560
452	2	2444
453	0	5042
453	1	3709
454	2	3746
455	2	4264
456	0	2204
456	1	1891
457	2	1584
458	2	1689
459	2	4371
460	2	4171
461	0	4671
461	1	1136
462	2	1360
463	0	965
463	1	4282
464	0	2744
464	1	3266
465	0	1942
465	1	4313
466	2	888
467	0	3180
467	1	4021
468	2	1494
469	2	836
470	2	644
471	2	4034
472	0	591
472	1	4614
473	2	318
474	2	2912
475	2	3749
476	2	1369
477	0	4669
477	1	1937
478	0	4198
478	1	4021
479	2	4970
480	0	1857
480	1	2559
481	2	2658
482	0	1254
482	1	631
483	0	3092
483	1	4614
484	2	3223
485	0	3842
485	1	2557
486	0	1091
486	1	1136
487	0	1091
487	1	1139
488	2	4320
489	0	115
489	1	3907
490	0	4198
490	1	3473
491	2	4617
492	0	4671
492	1	5164
493	0	3137
493	1	1235
494	2	903
495	2	1358
496	0	258
496	1	4713
497	0	1928
497	1	1611
498	2	2498
499	0	2744
499	1	4021
500	0	3718
500	1	3156
501	0	1548
501	1	1723
502	0	669
502	1	539
503	2	2050
504	0	1548
504	1	2341
505	0	4451
505	1	4908
506	2	2503
507	2	3259
508	2	1933
509	2	1524
510	2	3958
511	0	770
511	1	4713
512	2	3961
513	0	376
513	1	205
514	0	1902
514	1	4071
515	2	4416
516	0	3813
516	1	4614
517	2	3818
518	2	2225
519	0	258
519	1	5164
520	0	2043
520	1	3992
521	2	3866
522	0	1091
522	1	3992
523	0	609
523	1	1611
524	2	1277
525	0	1337
525	1	4908
526	2	4593
527	0	2744
527	1	179
528	2	4637
529	0	3590
529	1	4908
530	0	2711
530	1	1937
531	2	4200
532	2	3035
533	0	609
533	1	3992
534	0	1152
534	1	3933
535	0	669
535	1	5174
536	2	3325
537	2	940
538	2	460
539	2	2121
540	2	4656
541	2	4206
542	2	3963
543	2	1526
544	2	3921
545	0	4669
545	1	840
546	0	4336
546	1	539
547	0	799
547	1	846
548	2	312
549	0	770
549	1	1352
550	2	1499
551	0	1091
551	1	1915
552	2	4752
553	2	1401
554	0	1960
554	1	1352
555	0	2711
555	1	2521
556	2	1428
557	0	1942
557	1	4713
558	2	4454
559	0	115
559	1	539
560	0	3842
560	1	4674
561	2	2385
562	0	2841
562	1	846
563	0	1857
563	1	2320
564	2	300
565	2	3182
566	2	2196
567	0	1254
567	1	205
568	2	3360
569	0	376
569	1	4222
570	2	699
571	0	2744
571	1	1425
572	2	2078
573	0	1548
573	1	3867
574	0	1153
574	1	600
575	2	581
576	2	3923
577	0	4049
577	1	846
578	0	1548
578	1	1891
579	0	3842
579	1	5174
580	0	2813
580	1	3286
581	2	3849
582	0	1421
582	1	3698
583	0	2798
583	1	273
584	0	1578
584	1	4236
585	0	3180
585	1	846
586	2	1506
587	0	1548
587	1	4430
588	0	1421
588	1	5164
589	0	2711
589	1	3127
590	0	4341
590	1	3062
591	0	965
591	1	631
592	2	2840
593	0	1104
593	1	1886
594	0	1896
594	1	273
595	0	2711
595	1	4430
596	2	54
597	2	1643
598	2	4144
599	0	1960
599	1	1322
600	0	1942
600	1	4919
601	2	4877
602	2	2929
603	0	1196
603	1	1352
604	0	1421
604	1	4614
605	0	2711
605	1	2570
606	2	3503
607	0	1883
607	1	3992
608	2	4471
609	2	2640
610	2	1815
611	0	3137
611	1	3971
612	2	3353
613	2	4376
614	0	3137
614	1	3868
615	0	4671
615	1	4861
616	2	620
617	0	1548
617	1	4956
618	0	1902
618	1	1635
619	2	1284
620	2	4626
621	0	2711
621	1	3118
622	0	1173
622	1	600
623	2	1901
624	0	2744
624	1	3114
625	0	1548
625	1	3058
626	0	2743
626	1	4908
627	2	3368
628	2	1822
629	2	4114
630	0	2801
630	1	808
631	2	1148
632	0	1857
632	1	3094
633	0	1902
633	1	1338
634	0	609
634	1	5174
635	0	4198
635	1	4614
636	2	5049
637	2	4687
638	2	707
639	0	609
639	1	3062
640	0	3843
640	1	1611
641	0	3303
641	1	1611
642	0	770
642	1	1425
643	2	4930
644	2	763
645	0	2711
645	1	1394
646	2	1061
647	2	199
648	0	741
648	1	4908
649	2	1882
650	2	4505
651	0	2599
651	1	2292
652	2	129
653	0	5042
653	1	3709
654	0	3813
654	1	3907
655	0	2841
655	1	1139
656	2	3817
657	0	1896
657	1	4313
658	2	4475
659	2	2114
660	2	5153
661	2	3455
662	0	1942
662	1	1706
663	0	1839
663	1	2570
664	0	4671
664	1	3834
665	2	2792
666	0	4595
666	1	4192
667	2	4051
668	2	4087
669	2	4121
670	0	669
670	1	2557
671	0	2744
671	1	1794
672	2	3976
673	2	941
674	2	2319
675	2	3787
676	0	2711
676	1	3572
677	2	143
678	2	5120
679	2	2741
680	0	2744
680	1	2897
681	0	591
681	1	1136
682	2	4433
683	2	5005
684	2	2999
685	0	1091
685	1	686
686	2	1313
687	0	4958
687	1	1352
688	2	361
689	2	1137
690	0	5042
690	1	3709
691	0	2440
691	1	3156
692	2	3255
693	2	3305
694	0	1902
694	1	3062
695	0	2744
695	1	1394
696	0	2711
696	1	5164
697	2	505
698	0	2744
698	1	387
699	2	4639
700	0	232
700	1	4236
701	0	965
701	1	4192
702	2	2651
703	2	921
704	0	591
704	1	846
705	0	591
705	1	2806
706	0	1091
706	1	4861
707	2	3692
708	2	3089
709	2	230
710	0	1548
710	1	5001
711	0	770
711	1	2742
712	0	2744
712	1	3572
713	2	415
714	0	1857
714	1	4203
715	0	2765
715	1	539
716	0	3139
716	1	631
717	2	3860
718	0	1421
718	1	273
719	2	1042
720	0	1091
720	1	4222
721	2	3738
722	2	52
723	0	3303
723	1	846
724	0	3443
724	1	5164
725	0	770
725	1	1242
726	2	1742
727	2	3529
728	0	1548
728	1	371
729	2	131
730	0	1942
730	1	387
731	0	376
731	1	1919
732	2	174
733	2	2266
734	0	609
734	1	1139
735	0	591
735	1	1611
736	0	2765
736	1	3907
737	0	3842
737	1	4713
738	0	2744
738	1	2521
739	2	3322
740	0	4801
740	1	3834
741	2	714
742	0	4669
742	1	3118
743	2	1033
744	0	3137
744	1	840
745	0	1839
745	1	1425
746	2	2894
747	0	1173
747	1	5164
748	0	4962
748	1	600
749	2	5003
750	2	3777
751	0	1928
751	1	4861
752	2	3410
753	2	572
754	2	2025
755	2	295
756	2	4709
757	2	4936
758	0	4336
758	1	3156
759	0	1254
759	1	2559
760	2	2673
761	2	4011
762	0	3137
762	1	4430
763	2	4854
764	2	3831
765	0	770
765	1	1669
766	2	3983
767	0	1971
767	1	3698
768	2	2854
769	2	4279
770	0	3137
770	1	4331
771	0	4198
771	1	3708
772	0	2599
772	1	3907
773	0	2547
773	1	3698
774	0	2801
774	1	205
775	2	1676
776	0	3180
776	1	3156
777	2	3195
778	0	4669
778	1	4666
779	0	376
779	1	2630
780	0	115
780	1	1706
781	2	1782
782	0	2744
782	1	680
783	0	2744
783	1	2562
784	0	3180
784	1	4192
785	2	3277
786	2	4875
787	0	2364
787	1	600
788	0	2043
788	1	2557
789	2	3617
790	2	4195
791	2	2480
792	0	1548
792	1	2655
793	0	997
793	1	3708
794	0	1948
794	1	539
795	0	1580
795	1	273
796	0	2105
796	1	3286
797	2	3192
798	2	2343
799	0	4778
799	1	4908
800	0	3813
800	1	1322
801	0	4717
801	1	539
802	2	5068
803	2	4910
804	2	1450
805	2	706
806	0	2928
806	1	4614
807	2	3430
808	0	1896
808	1	3834
809	2	2394
810	2	4901
811	2	3559
812	0	1857
812	1	4908
813	0	1548
813	1	950
814	0	1839
814	1	4021
815	2	3154
816	2	3454
817	2	3018
818	0	2711
818	1	3631
819	0	770
819	1	2562
820	2	827
821	0	609
821	1	2806
822	0	1896
822	1	1242
823	0	1960
823	1	1136
824	0	3137
824	1	3606
825	0	4451
825	1	3698
826	0	770
826	1	3971
827	0	669
827	1	3094
828	0	1580
828	1	2557
829	2	171
830	2	4544
831	2	3320
832	0	4477
832	1	5164
833	0	1839
833	1	205
834	0	1902
834	1	939
835	0	2744
835	1	5152
836	2	4564
837	0	4959
837	1	3992
838	0	4341
838	1	1331
839	2	270
840	2	3658
841	2	2555
842	0	3443
842	1	179
843	2	5000
844	2	3514
845	2	3016
846	2	4548
847	2	2600
848	0	1857
848	1	4021
849	0	3589
849	1	1611
850	0	2547
850	1	3708
851	0	2744
851	1	2987
852	2	3359
853	0	2871
853	1	1322
854	2	1868
855	0	2048
855	1	3992
856	2	3953
857	0	2088
857	1	4908
858	0	3813
858	1	1139
859	2	3744
860	2	4277
861	0	3337
861	1	600
862	2	2988
863	0	997
863	1	1322
864	2	4873
865	0	3137
865	1	4243
866	0	4778
866	1	846
867	0	4477
867	1	2570
868	0	997
868	1	3698
869	0	1839
869	1	387
870	2	4731
871	2	3508
872	2	3433
873	0	4989
873	1	3992
874	0	1030
874	1	808
875	0	1578
875	1	2320
876	0	3137
876	1	1214
877	2	4085
878	2	4164
879	2	728
880	0	799
880	1	4222
881	2	4349
882	2	2240
883	0	3056
883	1	600
884	0	609
884	1	2559
885	2	656
886	0	4198
886	1	2559
887	2	408
888	2	4413
889	0	1030
889	1	1322
890	0	4958
890	1	4192
891	2	1286
892	0	2124
892	1	1611
893	0	4482
893	1	2806
894	0	115
894	1	205
895	2	4872
896	2	4286
897	2	2594
898	0	1960
898	1	3907
899	2	2890
900	0	3303
900	1	1139
901	2	1830
902	2	1345
903	0	3151
903	1	3964
904	0	2801
904	1	4674
905	0	3842
905	1	1425
906	0	3842
906	1	2559
907	2	4111
908	0	4167
908	1	2570
909	0	1337
909	1	3992
910	2	3420
911	2	241
912	2	4632
913	0	1942
913	1	1425
914	2	1649
915	0	4341
915	1	5174
916	0	609
916	1	4919
917	0	1548
917	1	2704
918	0	4451
918	1	273
919	0	2069
919	1	2806
920	2	3904
921	0	4671
921	1	2742
922	0	4336
922	1	4236
923	0	3581
923	1	5164
924	0	3303
924	1	3156
925	0	3575
925	1	2806
926	2	3343
927	0	1091
927	1	2806
928	0	3139
928	1	4861
929	0	1902
929	1	3868
930	2	623
931	0	2848
931	1	273
932	0	4417
932	1	4192
933	2	783
934	0	3337
934	1	205
935	2	3647
936	2	2129
937	0	4671
937	1	1190
938	0	115
938	1	4015
939	2	1620
940	0	2711
940	1	1886
941	2	5061
942	0	770
942	1	3061
943	0	4938
943	1	273
944	0	3842
944	1	2897
945	0	3842
945	1	2742
946	0	4341
946	1	4430
947	0	4341
947	1	1136
948	0	4167
948	1	4071
949	0	1223
949	1	4021
950	2	1390
951	2	864
952	0	3197
952	1	539
953	0	2043
953	1	1338
954	2	3489
955	0	1254
955	1	808
956	0	799
956	1	3156
957	0	4477
957	1	4203
958	2	923
959	0	1902
959	1	2562
960	2	2787
961	0	770
961	1	103
962	2	4468
963	2	2438
964	2	4367
965	2	4784
966	2	446
967	0	1857
967	1	4861
968	0	1580
968	1	2320
969	0	1835
969	1	600
970	0	850
970	1	3907
971	2	1048
972	2	913
973	2	1980
974	0	1152
974	1	2559
975	0	4669
975	1	723
976	2	4467
977	0	4847
977	1	3992
978	0	2881
978	1	3834
979	2	934
980	0	4158
980	1	600
981	0	4962
981	1	273
982	2	3778
983	2	828
984	2	1373
985	2	1237
986	2	2207
987	0	609
987	1	1915
988	0	677
988	1	3907
989	0	1548
989	1	1019
990	0	2765
990	1	4908
991	0	4451
991	1	808
992	0	4158
992	1	4919
993	2	2263
994	2	10
995	0	2744
995	1	2804
996	2	4693
997	0	2871
997	1	4919
998	2	4035
999	0	591
999	1	686
1000	2	1427
1001	2	2694
1002	2	109
1003	0	1902
1003	1	560
1004	2	1133
1005	0	3726
1005	1	4192
1006	0	3168
1006	1	600
1007	2	4650
1008	0	1091
1008	1	1352
1009	2	3919
1010	2	4992
1011	0	2860
1011	1	2320
1012	0	2711
1012	1	2897
1013	0	4778
1013	1	4614
1014	0	1104
1014	1	1706
1015	0	4595
1015	1	808
1016	0	4167
1016	1	1352
1017	2	388
1018	2	4814
1019	0	4778
1019	1	808
1020	0	1942
1020	1	3127
1021	0	1839
1021	1	3114
1022	0	3842
1022	1	4001
1023	2	4950
1024	2	4559
1025	0	2364
1025	1	846
1026	2	4141
1027	0	770
1027	1	1891
1028	0	1173
1028	1	1352
1029	0	1641
1029	1	808
1030	2	4083
1031	2	4944
1032	0	3443
1032	1	2570
1033	0	2801
1033	1	631
1034	0	850
1034	1	686
1035	2	486
1036	2	948
1037	0	1942
1037	1	58
1038	0	4477
1038	1	80
1039	2	2638
1040	0	850
1040	1	631
1041	2	1779
1042	2	2045
1043	0	3842
1043	1	4576
1044	0	2744
1044	1	58
1045	2	3249
1046	0	2989
1046	1	2806
1047	2	2173
1048	0	1091
1048	1	539
1049	2	943
1050	0	1030
1050	1	4861
1051	2	1767
1052	0	1548
1052	1	2869
1053	0	1548
1053	1	334
1054	2	2035
1055	2	2071
1056	0	1153
1056	1	4614
1057	0	3813
1057	1	686
1058	0	2204
1058	1	846
1059	2	2000
1060	0	2744
1060	1	4674
1061	0	2744
1061	1	2729
1062	0	1174
1062	1	3868
1063	2	4573
1064	0	115
1064	1	1425
1065	2	3365
1066	2	1455
1067	2	1093
1068	0	677
1068	1	686
1069	2	2724
1070	0	4477
1070	1	2557
1071	0	1227
1071	1	600
1072	2	1798
1073	0	4341
1073	1	103
1074	0	4664
1074	1	3156
1075	0	218
1075	1	2806
1076	2	4932
1077	0	2958
1077	1	3992
1078	2	108
1079	0	115
1079	1	5001
1080	0	3443
1080	1	3708
1081	2	4346
1082	2	4893
1083	0	997
1083	1	3061
1084	0	1902
1084	1	1235
1085	0	770
1085	1	3156
1086	0	3842
1086	1	5001
1087	2	3918
1088	0	2841
1088	1	1322
1089	0	591
1089	1	3907
1090	0	4451
1090	1	1190
1091	0	799
1091	1	1139
1092	0	1902
1092	1	5001
1093	0	2841
1093	1	686
1094	0	1857
1094	1	1919
1095	0	4299
1095	1	3708
1096	0	1548
1096	1	3868
1097	2	2665
1098	0	1153
1098	1	2320
1099	0	5042
1099	1	3709
1100	0	2069
1100	1	1139
1101	0	4341
1101	1	1322
1102	2	1534
1103	2	599
1104	0	4167
1104	1	5174
1105	0	2364
1105	1	3907
1106	0	1030
1106	1	2557
1107	0	115
1107	1	3114
1108	0	2711
1108	1	2742
1109	2	949
1110	2	1012
1111	2	1797
1112	0	3443
1112	1	2557
1113	0	1902
1113	1	2464
1114	2	619
1115	0	770
1115	1	3127
1116	2	4629
1117	2	422
1118	0	115
1118	1	4222
1119	0	1548
1119	1	1582
1120	2	2576
1121	0	1839
1121	1	3127
1122	2	1314
1123	0	4158
1123	1	3907
1124	2	638
1125	2	382
1126	2	4545
1127	0	2717
1127	1	1425
1128	0	1091
1128	1	179
1129	2	4655
1130	0	1152
1130	1	1352
1131	2	1988
1132	0	1960
1132	1	3834
1133	2	353
1134	0	4198
1134	1	4001
1135	0	1902
1135	1	4044
1136	2	703
1137	0	2622
1137	1	3834
1138	0	850
1138	1	2029
1139	0	850
1139	1	4602
1140	2	3811
1141	2	4948
1142	2	2022
1143	0	376
1143	1	926
1144	0	4586
1144	1	3156
1145	2	4462
1146	2	970
1147	0	4853
1147	1	4861
1148	2	4148
1149	0	3337
1149	1	3971
1150	0	3947
1150	1	808
1151	0	2711
1151	1	2562
1152	0	1580
1152	1	3062
1153	2	3044
1154	0	5042
1154	1	3709
1155	0	770
1155	1	1233
1156	2	3226
1157	2	4952
1158	2	4960
1159	2	3298
1160	2	3144
1161	2	1179
1162	0	1421
1162	1	3867
1163	0	3137
1163	1	1147
1164	2	4725
1165	2	751
1166	0	1839
1166	1	3266
1167	2	4560
1168	2	3458
1169	2	1572
1170	2	2631
1171	0	3590
1171	1	846
1172	0	2088
1172	1	3992
1173	0	3779
1173	1	4614
1174	0	1687
1174	1	4313
1175	2	806
1176	2	3862
1177	0	1641
1177	1	1706
1178	2	47
1179	2	3833
1180	0	4315
1180	1	846
1181	2	2392
1182	0	3137
1182	1	5001
1183	0	4963
1183	1	600
1184	2	3268
1185	2	3978
1186	2	1831
1187	0	4943
1187	1	4614
1188	2	1566
1189	2	496
1190	2	1213
1191	2	753
1192	0	1196
1192	1	3698
1193	0	2043
1193	1	2559
1194	2	3515
1195	0	3337
1195	1	1057
1196	2	4976
1197	0	3461
1197	1	4192
1198	0	3137
1198	1	479
1199	0	5029
1199	1	2559
1200	2	3695
1201	2	4425
1202	0	1839
1202	1	5164
1203	2	1288
1204	0	3542
1204	1	4825
1205	2	955
1206	2	789
1207	0	115
1207	1	1394
1208	2	3652
1209	0	669
1209	1	103
1210	0	2348
1210	1	3094
1211	0	770
1211	1	4787
1212	0	2744
1212	1	4331
1213	0	1687
1213	1	3156
1214	0	258
1214	1	3964
1215	0	2841
1215	1	2562
1216	2	1651
1217	0	1196
1217	1	2570
1218	0	1152
1218	1	600
1219	2	292
1220	2	2721
1221	0	1968
1221	1	1891
1222	2	1770
1223	2	3634
1224	0	997
1224	1	3094
1225	0	2801
1225	1	1136
1226	0	2801
1226	1	4001
1227	2	954
1228	2	4828
1229	0	2744
1229	1	1233
1230	2	4378
1231	2	3100
1232	2	2366
1233	2	1483
1234	2	4977
1235	2	3911
1236	2	782
1237	2	4881
1238	2	1353
1239	2	1821
1240	2	694
1241	2	1346
1242	2	4857
1243	0	3021
1243	1	4713
1244	0	4158
1244	1	808
1245	2	247
1246	0	821
1246	1	1498
1247	0	850
1247	1	3061
1248	2	3697
1249	0	1196
1249	1	2559
1250	0	4669
1250	1	4046
1251	0	3337
1251	1	4282
1252	0	2798
1252	1	600
1253	0	3461
1253	1	631
1254	0	1580
1254	1	3094
1255	0	488
1255	1	4071
1256	2	4426
1257	0	1696
1257	1	1136
1258	2	704
1259	0	799
1259	1	5164
1260	0	3813
1260	1	1891
1261	2	2391
1262	2	3005
1263	0	2928
1263	1	808
1264	0	1152
1264	1	1635
1265	2	4202
1266	2	1102
1267	0	3137
1267	1	2655
1268	0	1548
1268	1	3232
1269	0	770
1269	1	3467
1270	2	872
1271	0	2831
1271	1	846
1272	2	1867
1273	0	930
1273	1	2320
1274	0	4049
1274	1	4236
1275	0	1089
1275	1	3992
1276	0	17
1276	1	1322
1277	0	4958
1277	1	1886
1278	0	1548
1278	1	634
1279	2	1177
1280	2	2720
1281	0	2801
1281	1	1199
1282	0	2801
1282	1	686
1283	0	4134
1283	1	4021
1284	0	3842
1284	1	2562
1285	2	2937
1286	0	2871
1286	1	3907
1287	0	1883
1287	1	2557
1288	0	4671
1288	1	3606
1289	2	2774
1290	0	4336
1290	1	3286
1291	2	1010
1292	2	1168
1293	2	13
1294	0	4477
